SAR_pct,beta_family,seed,R_AR,U_AR,R_peak,U_peak,R_day,U_day,R_inactive_AR,U_inactive_AR,R_employed_AR,U_employed_AR,R_student_AR,U_student_AR
20,0.0221,2,0.7089525626716436,0.7327198543952353,4857,5814,73,70,0.2718599663826581,0.33116559438938153,0.9998367968664998,1.0,0.9996437096946592,0.9997149677557273
20,0.0221,3,0.7086330102303093,0.7331737114858262,4903,5461,76,69,0.27167449139280125,0.3322436677679244,0.9998095963442498,1.0,0.9987351694160402,0.9998040403320626
20,0.0221,4,0.7081698907501146,0.7318538209672714,4741,5605,77,73,0.2703761664638034,0.3289283023242335,1.0,1.0,0.9986995403855061,0.9998218548473295
20,0.0221,5,0.7092767463077799,0.7325114506291478,4910,5594,80,76,0.27320466005912014,0.3306903147278734,0.9995375911217496,1.0,0.9992161613282503,0.9996437096946592
20,0.0221,6,0.7091378104637216,0.7335766254335956,4645,5711,80,71,0.2728453022662725,0.3333333333333333,0.9995375911217496,1.0,0.9992339758435173,0.9996793387251933
20,0.0221,7,0.7074798427246245,0.7324188267331089,4777,5532,74,69,0.2681156900249232,0.33029618037442765,0.9996599934718746,1.0,0.9999643709694659,0.9998931129083978
20,0.0221,8,0.7094342069310462,0.7314231198506903,4690,5719,74,70,0.27296122413493307,0.32796615081435115,0.9998095963442498,0.99997279947775,0.9998396693625966,0.9996793387251933
20,0.0221,9,0.7066740148290858,0.7330023572781542,4691,5733,82,67,0.2659363588941054,0.3321045615255318,1.0,0.9995919921662496,0.9997684113015285,0.9998931129083978
20,0.0221,10,0.7083829257110041,0.7326828048368199,4781,5681,82,70,0.27067756332232074,0.3309917115863908,0.9998503971276248,1.0,0.9992517903587843,0.9998396693625966
20,0.0221,11,0.7085172303602607,0.7316083676427682,4760,5675,80,70,0.27114125079696283,0.3283371007940648,0.9998639973887499,0.9998911979109999,0.9990380161755799,0.9999287419389319
20,0.0221,12,0.7088969883340204,0.7328263718756802,4878,5639,79,71,0.27216136324117546,0.3313047006317742,0.9996463932107497,1.0,0.9992161613282503,0.9999109274236648
20,0.0221,13,0.7079892741528386,0.7328171094860763,4927,5634,81,66,0.26975018837303655,0.3313047006317742,0.9993063866826243,1.0,0.9998752983931307,0.9998752983931307
20,0.0221,14,0.7073316444909622,0.7325207130187517,4761,5662,82,73,0.2676867791108793,0.33060916941981106,0.9999455989555,1.0,0.9996793387251933,0.9998040403320626
20,0.0221,15,0.7095083060478773,0.7333774840571119,4740,5651,84,75,0.2736451631600301,0.3327073552425665,0.9997007942552497,1.0,0.9992161613282503,0.9998752983931307
20,0.0221,16,0.7090914985157021,0.7318723457464791,4863,5612,87,72,0.27230046948356806,0.3289514866979656,0.9999455989555,1.0,0.9993586774503865,0.9998574838778637
20,0.0221,17,0.7076280409582869,0.7324373515123166,4739,5580,81,72,0.26895032747927894,0.33045847099055237,1.0,0.9998503971276248,0.9988064274771083,0.9999109274236648
20,0.0221,18,0.709184122411741,0.7320112815905375,4674,5802,85,78,0.2723236538573002,0.32934562105141135,0.9999455989555,1.0,0.9996793387251933,0.9997862258167955
20,0.0221,19,0.7080263237112543,0.733289491355875,4738,5712,74,70,0.26993566336289343,0.33247551150524546,0.9996463932107497,0.9999863997388749,0.9992874193893184,0.9999109274236648
20,0.0221,20,0.7091331792689196,0.7340536384981962,4849,5587,86,71,0.27277574914507624,0.3346084738885991,0.9999455989555,0.9998231966053748,0.9987886129618413,0.9997862258167955
20,0.0221,21,0.706998198465222,0.7335719942387937,4815,5598,77,78,0.26773314785834346,0.3333101489596012,0.9995647916439996,1.0,0.9988242419923754,0.9996971532404604
20,0.0221,22,0.7073872188285856,0.732150217434596,4826,5503,89,87,0.26804613690372686,0.32968179447052687,0.9999455989555,1.0,0.9993408629351196,0.9998040403320626
20,0.0221,23,0.7095221996322831,0.7329004709925113,4840,5613,74,68,0.2736799397206283,0.3316060974902915,1.0,0.9999455989555,0.9988242419923754,0.9998040403320626
20,0.0221,24,0.7096889226451533,0.7331135059534009,4893,5778,80,71,0.27415521938213644,0.3320813771517997,0.9995375911217496,1.0,0.9993408629351196,0.9998218548473295
