SAR_pct,beta_family,R_AR_mean,R_AR_sd,U_AR_mean,U_AR_sd,overall_UminusR_pp,overall_p,R_inactive_mean,R_inactive_sd,U_inactive_mean,U_inactive_sd,inactive_UminusR_pp,inactive_p,R_employed_mean,R_employed_sd,U_employed_mean,U_employed_sd,employed_UminusR_pp,employed_p,R_student_mean,R_student_sd,U_student_mean,U_student_sd,student_UminusR_pp,student_p,R_65plus_mean,R_65plus_sd,U_65plus_mean,U_65plus_sd,65plus_UminusR_pp,65plus_p,R_peak_mean,R_peak_sd,U_peak_mean,U_peak_sd,peak_UminusR,peak_p,peak_drop_pct,R_day_mean,R_day_sd,U_day_mean,U_day_sd,day_RminusU,day_p,R_multi_peak,U_multi_peak
15,0.0161,69.20157275375475,0.0721988595223496,71.08673764744567,0.07273845072590103,1.885164893690927,1.7763568394002505e-15,23.024030603373326,0.16664392488043045,27.6477366255144,0.17977166186597907,4.623706022141075,7.555220876380673e-10,99.95348710695245,0.04264376692964599,99.99445109346098,0.009074960263587688,0.040963986508529615,1.860402057719919e-07,99.88491823137493,0.07577913259040032,99.97723304948873,0.014910297317327709,0.09231481811380604,1.2326843997475549e-08,17.9869643934822,0.1813092049634796,29.14660229330115,0.20290537580865686,11.15963789981895,1.7763568394002505e-15,4432.46,96.97279441752133,4972.56,85.99481711957164,540.1000000000004,7.550097219539461e-10,10.861608507489107,87.68,8.130165547929188,78.66,4.947107998722123,9.02000000000001,1.6988130764012839e-09,49,47
20,0.0221,70.8458136314588,0.08601006941164115,73.27631097546855,0.0717696830500949,2.4304973440097513,1.7763568394002505e-15,27.09900886802295,0.21085180131960468,33.122842404219554,0.18110574602533,6.023833536196605,7.553512643873762e-10,99.97715156130997,0.019434772273603636,99.99741595038626,0.006658489472696199,0.02026438907628858,4.047289638739699e-07,99.91641429436704,0.05681621598967835,99.98186482345815,0.009009845626604639,0.06545052909110893,1.3666127388752866e-08,20.30933011466506,0.21377872145429913,34.49853952926976,0.21595420519147623,14.189209414604704,7.555220876380673e-10,4813.98,84.93995237933726,5647.24,90.4173001325814,833.2600000000002,7.553512643873762e-10,14.755172438217613,81.06,7.451640005764516,71.6,4.531071864901059,9.460000000000008,7.594935083439758e-10,49,44
25,0.0284,72.3501646389752,0.07670439300570897,75.26053712597312,0.08788019175820488,2.9103724869979146,7.555220876380673e-10,30.854877412623892,0.19437788688950583,38.085388048455336,0.22072279727378352,7.230510635831443,7.555220876380673e-10,99.98280926993797,0.020496864212588402,99.99872157545424,0.002008054490838524,0.015912305516266656,4.5422039491966686e-08,99.9237895036876,0.058205286994773536,99.98646096839704,0.0056104035967642265,0.06267146470943885,1.969525227474227e-08,22.48106216053108,0.23174990960780356,39.42797827398913,0.30188351615395925,16.94691611345805,7.555220876380673e-10,5183.04,108.07800659803124,6246.3,101.92479220143704,1063.2600000000002,7.553512643873762e-10,17.02223716440133,77.1,6.970052557410255,66.92,5.070281560430428,10.179999999999993,8.105028214512359e-10,46,33
30,0.035,73.6886447734651,0.07125540349570197,77.0363687727797,0.061545762273980106,3.3477239993145957,1.7763568394002505e-15,34.192407117602734,0.18678363782656446,42.528650089839445,0.1551184585544261,8.336242972236711,1.7763568394002505e-15,99.98634533783049,0.0182527876025038,99.9990751822435,0.0015406552684777014,0.012729844413016167,1.147639443935382e-06,99.93878932554244,0.04719561558133133,99.98870559732069,0.006050408953165761,0.04991627177824398,5.136835853905279e-09,24.506650573325288,0.22485312613719274,43.77429088714545,0.22082355942145926,19.26764031382016,7.555220876380673e-10,5474.58,93.05278072148084,6764.94,84.83920204764794,1290.3599999999997,7.548390027588035e-10,19.07422682241084,74.08,7.272649350231907,62.38,4.294704855507345,11.699999999999996,7.142050164934354e-10,41,20
