step,new_exposed
0,32
1,11
2,13
3,30
4,38
5,39
6,71
7,66
8,99
9,92
10,147
11,136
12,166
13,243
14,259
15,377
16,422
17,466
18,557
19,723
20,806
21,891
22,1024
23,1210
24,1316
25,1662
26,1805
27,2268
28,2663
29,3046
30,3558
31,4331
32,4841
33,5472
34,6210
35,6907
36,7671
37,8214
38,8758
39,9418
40,9695
41,9821
42,9984
43,9372
44,8947
45,8176
46,7153
47,6308
48,5180
49,4500
50,3592
51,2756
52,2243
53,1672
54,1496
55,1164
56,947
57,804
58,659
59,547
60,518
61,446
62,373
63,314
64,273
65,251
66,198
67,180
68,158
69,138
70,139
71,106
72,98
73,95
74,83
75,72
76,69
77,77
78,57
79,56
80,50
81,38
82,39
83,39
84,43
85,32
86,30
87,21
88,25
89,22
90,18
91,15
92,8
93,11
94,6
95,6
96,14
97,7
98,9
99,9
100,10
101,7
102,3
103,3
104,2
105,4
106,5
107,3
108,5
109,7
110,8
111,2
112,0
113,2
114,0
115,2
116,0
117,3
118,0
119,4
120,0
121,1
122,0
123,0
124,1
125,1
126,1
127,0
128,1
129,0
130,0
131,0
132,0
133,1
134,0
135,1
136,1
137,0
138,0
139,0
140,1
141,0
142,4
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,1
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
