step,new_exposed
0,8
1,4
2,15
3,8
4,21
5,16
6,34
7,16
8,40
9,42
10,54
11,52
12,96
13,95
14,159
15,172
16,225
17,235
18,337
19,356
20,475
21,533
22,668
23,733
24,841
25,978
26,1136
27,1281
28,1448
29,1527
30,1699
31,1923
32,2316
33,2774
34,2994
35,3683
36,4158
37,4979
38,5570
39,6443
40,6967
41,8026
42,8521
43,9021
44,9817
45,10011
46,10040
47,9989
48,9578
49,8836
50,7924
51,6935
52,5727
53,4657
54,3888
55,2947
56,2298
57,1853
58,1378
59,1217
60,1011
61,837
62,698
63,584
64,497
65,458
66,414
67,358
68,311
69,261
70,247
71,211
72,184
73,148
74,137
75,106
76,115
77,112
78,74
79,76
80,59
81,64
82,77
83,68
84,40
85,46
86,43
87,30
88,36
89,28
90,25
91,25
92,25
93,19
94,13
95,11
96,17
97,13
98,13
99,10
100,10
101,11
102,10
103,9
104,11
105,9
106,7
107,5
108,8
109,5
110,4
111,5
112,4
113,8
114,3
115,3
116,1
117,2
118,2
119,0
120,1
121,1
122,2
123,0
124,3
125,1
126,0
127,0
128,1
129,2
130,0
131,0
132,2
133,0
134,0
135,1
136,0
137,1
138,1
139,0
140,1
141,0
142,0
143,2
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
