step,new_exposed
0,14
1,7
2,8
3,7
4,21
5,11
6,18
7,22
8,23
9,34
10,49
11,67
12,78
13,112
14,138
15,135
16,188
17,225
18,292
19,309
20,414
21,534
22,592
23,706
24,833
25,932
26,1177
27,1275
28,1511
29,1865
30,2040
31,2474
32,2914
33,3385
34,3763
35,4348
36,4954
37,5542
38,6445
39,7143
40,7785
41,8477
42,8961
43,9665
44,9786
45,9873
46,9717
47,9508
48,8865
49,7966
50,7064
51,6001
52,4944
53,3824
54,3170
55,2531
56,2072
57,1571
58,1260
59,1088
60,862
61,728
62,616
63,583
64,458
65,413
66,376
67,337
68,258
69,248
70,174
71,188
72,140
73,135
74,125
75,93
76,80
77,78
78,74
79,77
80,68
81,49
82,50
83,43
84,47
85,30
86,31
87,30
88,31
89,23
90,20
91,24
92,28
93,16
94,18
95,15
96,14
97,15
98,9
99,13
100,8
101,8
102,8
103,13
104,9
105,4
106,6
107,9
108,3
109,0
110,2
111,5
112,3
113,3
114,3
115,2
116,3
117,1
118,2
119,3
120,1
121,6
122,4
123,4
124,1
125,1
126,1
127,1
128,1
129,0
130,0
131,1
132,2
133,1
134,0
135,0
136,2
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
