step,new_exposed
0,10
1,3
2,6
3,9
4,5
5,14
6,26
7,29
8,39
9,62
10,53
11,57
12,112
13,102
14,104
15,159
16,196
17,213
18,268
19,342
20,437
21,493
22,559
23,622
24,703
25,792
26,928
27,1117
28,1271
29,1523
30,1797
31,2069
32,2384
33,2810
34,3232
35,3779
36,4398
37,5041
38,6000
39,6248
40,7264
41,7929
42,8515
43,8975
44,9628
45,9532
46,9598
47,9883
48,9126
49,8828
50,7860
51,7021
52,5918
53,4863
54,3846
55,3099
56,2462
57,1913
58,1619
59,1314
60,1086
61,903
62,805
63,663
64,581
65,506
66,437
67,368
68,311
69,225
70,222
71,175
72,182
73,161
74,146
75,100
76,111
77,99
78,86
79,74
80,83
81,60
82,63
83,52
84,33
85,47
86,52
87,49
88,45
89,27
90,32
91,22
92,31
93,21
94,19
95,24
96,16
97,10
98,14
99,5
100,11
101,10
102,8
103,3
104,5
105,9
106,7
107,6
108,4
109,6
110,3
111,5
112,9
113,5
114,2
115,0
116,0
117,0
118,0
119,3
120,2
121,5
122,1
123,3
124,4
125,0
126,1
127,0
128,0
129,1
130,0
131,0
132,2
133,1
134,1
135,0
136,0
137,1
138,0
139,0
140,1
141,0
142,0
143,2
144,0
145,1
146,0
147,1
148,0
149,0
150,0
151,1
152,0
153,1
154,2
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
