step,new_exposed
0,23
1,5
2,17
3,12
4,26
5,29
6,30
7,44
8,61
9,54
10,97
11,69
12,101
13,128
14,181
15,220
16,316
17,364
18,460
19,538
20,620
21,757
22,892
23,1055
24,1186
25,1289
26,1475
27,1774
28,1969
29,2288
30,2559
31,2972
32,3432
33,3882
34,4599
35,5376
36,6046
37,6880
38,7599
39,8308
40,9038
41,9822
42,10128
43,10371
44,10225
45,9608
46,9028
47,8416
48,7227
49,6160
50,5048
51,3917
52,3085
53,2537
54,1951
55,1582
56,1282
57,1101
58,937
59,766
60,612
61,590
62,472
63,442
64,376
65,326
66,287
67,274
68,225
69,238
70,173
71,144
72,135
73,110
74,101
75,86
76,68
77,99
78,76
79,51
80,59
81,62
82,40
83,45
84,48
85,35
86,42
87,32
88,40
89,31
90,29
91,22
92,19
93,15
94,16
95,13
96,12
97,13
98,19
99,5
100,9
101,6
102,6
103,9
104,4
105,3
106,4
107,7
108,4
109,2
110,2
111,4
112,2
113,2
114,1
115,3
116,0
117,1
118,2
119,0
120,0
121,1
122,2
123,1
124,1
125,0
126,0
127,1
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,1
136,1
137,1
138,1
139,1
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
