step,new_exposed
0,21
1,4
2,20
3,32
4,31
5,45
6,50
7,79
8,75
9,87
10,106
11,127
12,187
13,228
14,300
15,336
16,383
17,474
18,538
19,624
20,732
21,807
22,1019
23,1118
24,1401
25,1533
26,1778
27,2043
28,2307
29,2703
30,3160
31,3701
32,4117
33,4748
34,5475
35,6393
36,7205
37,8141
38,8701
39,9631
40,10041
41,10333
42,10502
43,10231
44,9600
45,9124
46,7636
47,6643
48,5506
49,4410
50,3547
51,2802
52,2230
53,1851
54,1477
55,1204
56,1081
57,859
58,804
59,572
60,484
61,434
62,371
63,327
64,282
65,264
66,236
67,182
68,173
69,179
70,132
71,113
72,108
73,99
74,85
75,89
76,76
77,65
78,62
79,55
80,46
81,42
82,37
83,39
84,29
85,36
86,29
87,29
88,16
89,28
90,22
91,21
92,26
93,12
94,9
95,8
96,11
97,9
98,6
99,9
100,6
101,5
102,8
103,9
104,2
105,5
106,4
107,2
108,7
109,1
110,3
111,5
112,2
113,6
114,3
115,6
116,2
117,2
118,0
119,6
120,3
121,1
122,1
123,1
124,0
125,1
126,0
127,1
128,0
129,3
130,1
131,0
132,0
133,1
134,0
135,0
136,0
137,0
138,1
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
