step,new_exposed
0,7
1,5
2,6
3,12
4,13
5,20
6,29
7,28
8,43
9,57
10,63
11,105
12,124
13,167
14,190
15,243
16,232
17,305
18,330
19,391
20,455
21,530
22,636
23,764
24,854
25,1062
26,1134
27,1360
28,1447
29,1943
30,2183
31,2500
32,2996
33,3375
34,3919
35,4604
36,5262
37,5968
38,6956
39,7603
40,8477
41,9141
42,9672
43,10249
44,10285
45,10074
46,9782
47,9107
48,8291
49,7076
50,6293
51,5165
52,4193
53,3403
54,2664
55,2081
56,1789
57,1354
58,1040
59,911
60,765
61,739
62,582
63,510
64,398
65,389
66,346
67,271
68,269
69,196
70,178
71,186
72,147
73,119
74,112
75,103
76,77
77,81
78,72
79,62
80,68
81,54
82,56
83,43
84,51
85,44
86,45
87,34
88,32
89,24
90,24
91,18
92,13
93,15
94,22
95,9
96,22
97,11
98,13
99,11
100,15
101,15
102,13
103,15
104,13
105,12
106,6
107,4
108,4
109,4
110,4
111,5
112,2
113,3
114,1
115,1
116,4
117,2
118,3
119,1
120,0
121,0
122,2
123,1
124,4
125,0
126,2
127,0
128,0
129,1
130,2
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,1
141,0
142,0
143,0
144,0
145,0
146,1
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
